"measurement.ID","sites.sitename","plot.name","stand.age","dominant.life.form","dominant.veg","scientific.name","veg.notes","variable.name","date","date.loc","start.date","start.date.loc","end.date","end.date.loc","mean","n","stat.name","stat","area.sampled","notes","method.ID","allometry_1","allometry_2","min.dbh","depth","covariate_1","coV_1.value","covariate_2","coV_2.value","conflicts","R.group","S.group","D.group","D.precedence","conflict.type","D.precedence.measurement.ID","conflicts.notes","citation.ID","loaded.from","source.notes","measurement.ID.v1","loaded.by","checked.ori.pub","ForC.investigator","required.citations","flag.suspicious"
32008,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1998 43","10","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,13474,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4114, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32010,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1998 44","10","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,13474,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4115, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32012,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1998 45","10","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,13474,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4116, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32014,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1998 46","10","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,13474,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4117, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32016,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1998 47","10","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,13474,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4118, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32018,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1998 48","10","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,13474,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4119, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32020,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1998 49","10","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,13474,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4120, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32022,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1998 50","10","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,13474,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4121, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32024,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1998 51","10","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,13474,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4122, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32026,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1998 52","10","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,13474,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4123, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32028,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1998 53","10","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,13474,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4124, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32030,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1998 54","10","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,13474,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4125, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32032,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1998 55","10","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,13474,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4126, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32034,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1998 56","10","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,13474,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4127, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32036,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1997 15","11","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,10437,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4128, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32038,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1997 16","11","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,10437,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4129, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32040,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1997 17","11","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,10437,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4130, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32042,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1996 25","12","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,13831,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4131, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32044,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1996 26","12","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,13831,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4132, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32046,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1996 27","12","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,13831,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4133, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32048,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1996 28","12","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,13831,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4134, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32050,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1996 29","12","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,13831,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4135, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32052,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1996 30","12","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,13831,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4136, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32054,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1996 31","12","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,13831,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4137, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32056,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1996 32","12","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,13831,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4138, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32058,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1996 33","12","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,13831,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4139, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32060,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1996 34","12","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,13831,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4140, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32062,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1995 19","13","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,11010,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4141, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32064,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1995 20","13","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,11010,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4142, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32066,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1995 21","13","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,11010,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4143, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32068,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1995 22","13","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,11010,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4144, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32070,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1994 19","14","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,8528,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4145, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32072,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1994 20","14","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,8528,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4146, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32074,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1994 21","14","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,8528,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4147, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32076,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1994 22","14","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,8528,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4148, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32078,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1994 23","14","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,8528,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4149, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32080,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1993 33","15","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,11899,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4150, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32082,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1993 34","15","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,11899,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4151, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32084,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1993 35","15","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,11899,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4152, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32086,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1993 36","15","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,11899,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4153, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
32088,"Yucatan","regrowth stand regenerating via spontaneous natural regeneration established around 1993 37","15","woody","NAC",NA,NA,"stand.density","2008",8,NA,9,NA,9,11899,"1",NA,NA,"0.02","Biomass allometries: biome-specific.",NA,"NAC",NA,"5","NAC","",NA,"",NA,"I",NA,NA,NA,NA,NA,NA,NA,"Dupuy_2012_paco","Cook-Patton_2020_mcap","GROA measurement.id #4154, site.id #64",NA,"R script by Valentine Herrmann",1,"Dr. Susan Cook-Patton","[Cook-Patton database citation, in ForC format]",0
