measurementID,sites.sitename,plot.name,stand.age,dominantveg,scientificname,acceptedsymbol,Regentype,Managementtype,variables.name,method_id,date,dateloc,start_date,start_dateloc,end_date,end_dateloc,mean,n,statname,stat,notes,covariate_1,coV1_value,coV1_units,covariate_2,coV2_value,coV2_units,covariate_3,coV3_value,coV3_units,dupcode,dupnum,citations.doi,citations.author,citations.year,citations.title,loaded_from,measurementID.v1,ForC_investigator
749,Cocoflux,coconut plantation,22,2TEB,Cocos nucifera ,CONU,plantation,O,ANPP_stem_C,NAC,NA,9,2002.01.01,8,2005.01.01,8,0.56,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,Navarro,2007,Fruit carbon demand drives NPP in a tropical humid coconut agroforest with high GPP. ,Luyssaert et al. 2007,2129,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
750,Cocoflux,coconut plantation,22,2TEB,Cocos nucifera ,CONU,plantation,O,ANPP_foliage_C,NAC,NA,9,2002.01.01,8,2005.01.01,8,2.83,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,Navarro,2007,Fruit carbon demand drives NPP in a tropical humid coconut agroforest with high GPP. ,Luyssaert et al. 2007,2130,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
751,Cocoflux,coconut plantation,22,2TEB,Cocos nucifera ,CONU,plantation,O,ANPP_1_C,NAC,NA,9,2002.01.01,8,2005.01.01,8,3.39,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,Navarro,2007,Fruit carbon demand drives NPP in a tropical humid coconut agroforest with high GPP. ,Luyssaert et al. 2007,2131,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
752,Cocoflux,coconut plantation,22,2TEB,Cocos nucifera ,CONU,plantation,O,ANPP_branch_C,NAC,NA,9,2002.01.01,8,2005.01.01,8,0,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,Navarro,2007,Fruit carbon demand drives NPP in a tropical humid coconut agroforest with high GPP. ,Luyssaert et al. 2007,2132,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
753,Cocoflux,coconut plantation,22,2TEB,Cocos nucifera ,CONU,plantation,O,ANPP_woody_C,NAC,NA,9,2002.01.01,8,2005.01.01,8,0.56,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,Navarro,2007,Fruit carbon demand drives NPP in a tropical humid coconut agroforest with high GPP. ,Luyssaert et al. 2007,2133,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
754,Cocoflux,coconut plantation,22,2TEB,Cocos nucifera ,CONU,plantation,UM,ANPP_2_C,NAC,NA,9,2002.01.01,8,2005.01.01,8,3.39,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,Navarro,2007,Fruit carbon demand drives NPP in a tropical humid coconut agroforest with high GPP. ,Luyssaert et al. 2007,2134,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
755,Cocoflux,coconut plantation,22,2TEB,Cocos nucifera ,CONU,plantation,UM,BNPP_coarse root_C,172,NA,9,2002.01.01,8,2005.01.01,8,0.3,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,Navarro,2007,Fruit carbon demand drives NPP in a tropical humid coconut agroforest with high GPP. ,Luyssaert et al. 2007,2135,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
756,Cocoflux,coconut plantation,22,2TEB,Cocos nucifera ,CONU,plantation,UM,BNPP_fine root_C,173,NA,9,2002.01.01,8,2005.01.01,8,1.95,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,Navarro,2007,Fruit carbon demand drives NPP in a tropical humid coconut agroforest with high GPP. ,Luyssaert et al. 2007,2136,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
757,Cocoflux,coconut plantation,22,2TEB,Cocos nucifera ,CONU,plantation,UM,BNPP_root_C,NAC,NA,9,2002.01.01,8,2005.01.01,8,2.25,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,Navarro,2007,Fruit carbon demand drives NPP in a tropical humid coconut agroforest with high GPP. ,Luyssaert et al. 2007,2137,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
758,Cocoflux,coconut plantation,22,2TEB,Cocos nucifera ,CONU,plantation,UM,NPP_1_C,174,NA,9,2002.01.01,8,2005.01.01,8,5.64,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,Navarro,2007,Fruit carbon demand drives NPP in a tropical humid coconut agroforest with high GPP. ,Luyssaert et al. 2007,2138,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
759,Cocoflux,coconut plantation,22,2TEB,Cocos nucifera ,CONU,plantation,UM,NPP_understory_C,NAC,NA,9,2002.01.01,8,2005.01.01,8,1.45,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,Navarro,2007,Fruit carbon demand drives NPP in a tropical humid coconut agroforest with high GPP. ,Luyssaert et al. 2007,2139,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
760,Cocoflux,coconut plantation,22,2TEB,Cocos nucifera ,CONU,plantation,UM,NPP_2_C,174,NA,9,2002.01.01,8,2005.01.01,8,7.09,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,Navarro,2007,Fruit carbon demand drives NPP in a tropical humid coconut agroforest with high GPP. ,Luyssaert et al. 2007,2140,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
761,Cocoflux,coconut plantation,22,2TEB,Cocos nucifera ,CONU,plantation,O,ANPP_repro_C,NAC,NA,9,2002.01.01,8,2005.01.01,8,6.36,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,Navarro,2007,Fruit carbon demand drives NPP in a tropical humid coconut agroforest with high GPP. ,Luyssaert et al. 2007,2141,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
762,Cocoflux,coconut plantation,22,2TEB,Cocos nucifera ,CONU,plantation,O,NPP_3_C,174,NA,9,2002.01.01,8,2005.01.01,8,13.45,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,Navarro,2007,Fruit carbon demand drives NPP in a tropical humid coconut agroforest with high GPP. ,Luyssaert et al. 2007,2142,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
763,Cocoflux,coconut plantation,22,2TEB,Cocos nucifera ,CONU,plantation,O,R_auto_annual,355,NA,9,2002.01.01,8,2005.01.01,8,24,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,Navarro,2007,Fruit carbon demand drives NPP in a tropical humid coconut agroforest with high GPP. ,Luyssaert et al. 2007,2143,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
764,Cocoflux,coconut plantation,18,2TEB,Cocos nucifera,CONU,plantation,O,NEE_annual,2,2001.01.01,8,NA,9,NA,9,-6,1,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007,2154,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
765,Cocoflux,coconut plantation,19,2TEB,Cocos nucifera,CONU,plantation,O,NEE_annual,2,2002.01.01,8,NA,9,NA,9,-7.76,1,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007,2155,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
766,Cocoflux,coconut plantation,20,2TEB,Cocos nucifera,CONU,plantation,O,NEE_annual,2,2003.01.01,8,NA,9,NA,9,-9.92,1,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007,2156,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
767,Cocoflux,coconut plantation,18,2TEB,Cocos nucifera,CONU,plantation,O,Reco_annual,3,2001.01.01,8,NA,9,NA,9,34.38,1,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007,2157,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
768,Cocoflux,coconut plantation,19,2TEB,Cocos nucifera,CONU,plantation,O,Reco_annual,3,2002.01.01,8,NA,9,NA,9,30.68,1,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007,2158,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
769,Cocoflux,coconut plantation,20,2TEB,Cocos nucifera,CONU,plantation,O,Reco_annual,3,2003.01.01,8,NA,9,NA,9,28.25,1,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007,2159,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
770,Cocoflux,coconut plantation,18,2TEB,Cocos nucifera,CONU,plantation,O,GPP_C_annual,1,2001.01.01,8,NA,9,NA,9,40.38,1,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007,2160,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
771,Cocoflux,coconut plantation,19,2TEB,Cocos nucifera,CONU,plantation,O,GPP_C_annual,1,2002.01.01,8,NA,9,NA,9,38.44,1,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007,2161,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
772,Cocoflux,coconut plantation,20,2TEB,Cocos nucifera,CONU,plantation,O,GPP_C_annual,1,2003.01.01,8,NA,9,NA,9,38.17,1,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007,2162,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
773,Cocoflux,coconut plantation,23,2TEB,Cocos nucifera ,CONU,plantation,O,ANPP_stem_C,NAC,NA,9,2004.01.01,8,2006.01.01,8,0.5,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007,2163,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
774,Cocoflux,coconut plantation,23,2TEB,Cocos nucifera ,CONU,plantation,O,ANPP_foliage_C,NAC,NA,9,2004.01.01,8,2006.01.01,8,2.6,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007,2164,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
775,Cocoflux,coconut plantation,23,2TEB,Cocos nucifera ,CONU,plantation,O,ANPP_1_C,NAC,NA,9,2004.01.01,8,2006.01.01,8,3.1,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007,2165,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
776,Cocoflux,coconut plantation,23,2TEB,Cocos nucifera ,CONU,plantation,O,ANPP_branch_C,NAC,NA,9,2004.01.01,8,2006.01.01,8,0,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007,2166,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
777,Cocoflux,coconut plantation,23,2TEB,Cocos nucifera ,CONU,plantation,O,ANPP_woody_C,NAC,NA,9,2004.01.01,8,2006.01.01,8,0.5,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007,2167,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
778,Cocoflux,coconut plantation,23,2TEB,Cocos nucifera ,CONU,plantation,O,ANPP_2_C,NAC,NA,9,2004.01.01,8,2006.01.01,8,3.1,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007,2168,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
779,Cocoflux,coconut plantation,23,2TEB,Cocos nucifera ,CONU,plantation,O,BNPP_coarse root_C,172,NA,9,2004.01.01,8,2006.01.01,8,1.98,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007,2169,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
780,Cocoflux,coconut plantation,23,2TEB,Cocos nucifera ,CONU,plantation,O,BNPP_fine root_C,173,NA,9,2004.01.01,8,2006.01.01,8,0.85,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007,2170,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
781,Cocoflux,coconut plantation,23,2TEB,Cocos nucifera ,CONU,plantation,O,BNPP_root_C,NAC,NA,9,2004.01.01,8,2006.01.01,8,2.83,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007,2171,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
782,Cocoflux,coconut plantation,23,2TEB,Cocos nucifera ,CONU,plantation,UM,NPP_1_C,174,NA,9,2004.01.01,8,2006.01.01,8,5.93,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007,2172,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
783,Cocoflux,coconut plantation,23,2TEB,Cocos nucifera ,CONU,plantation,UM,NPP_understory_C,NAC,NA,9,2004.01.01,8,2006.01.01,8,3.75,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007,2173,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
784,Cocoflux,coconut plantation,23,2TEB,Cocos nucifera ,CONU,plantation,UM,NPP_2_C,174,NA,9,2004.01.01,8,2006.01.01,8,9.68,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007,2174,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
785,Cocoflux,coconut plantation,23,2TEB,Cocos nucifera ,CONU,plantation,UM,ANPP_repro_C,NAC,NA,9,2004.01.01,8,2006.01.01,8,6.4,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007,2175,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
786,Cocoflux,coconut plantation,23,2TEB,Cocos nucifera ,CONU,plantation,UM,NPP_3_C,174,NA,9,2004.01.01,8,2006.01.01,8,16.08,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007,2176,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
787,Cocoflux,coconut plantation,19,2TEB,Cocos nucifera ,CONU,plantation,UM,Rsoil_annual,287,2002.01.01,8,NA,9,NA,9,19.82,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007,2177,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
788,Cocoflux,coconut plantation,20,2TEB,Cocos nucifera ,CONU,plantation,UM,Rsoil_annual,287,2003.01.01,8,NA,9,NA,9,18.52,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007,2178,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
789,Cocoflux,coconut plantation,18,2TEB,Cocos nucifera ,CONU,plantation,UM,R_het_annual,286,2001.01.01,8,NA,9,NA,9,10.12,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007,2179,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
790,Cocoflux,coconut plantation,19,2TEB,Cocos nucifera ,CONU,plantation,UM,R_het_annual,286,2002.01.01,8,NA,9,NA,9,10.08,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007,2180,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
791,Cocoflux,coconut plantation,20,2TEB,Cocos nucifera ,CONU,plantation,UM,R_het_annual,286,2003.01.01,8,NA,9,NA,9,10.4,NAC,NAC,NAC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.1016/j.agrformet.2006.07.006,Roupsard,2006,Partitioning of energy and evapo-transpiration above and below a tropical palm canopy (Cocos nucifera L.).,Luyssaert et al. 2007,2181,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
792,Colorado Forest,Colorado forest,NI,2TEB,NA,2TEB,nodata,O,Biomass_ag,NAC,1981.01.01,8,NA,9,NA,9,170,2,NI,NI,"Aboveground biomass (min. tree size not specified) for 1981, based on allometry and harvest of 17 trees 6.5-36.7 cm diameter; . prim ref: Weaver and Murphy 1990; Biotropica 22(1):69-82..",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.3334/ORNLDAAC/616,Clark,2013,"NPP Tropical Forest: Consistent Worldwide Site Estimates, 1967-1999, R1. Dataset.",,2349,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
793,Colorado Forest,Colorado forest,NI,2TEB,NA,2TEB,nodata,O,ANPP_litterfall_2,NAC,NI,9,NI,9,NI,9,6.8,2,NI,NI,"18% was ""woody Material"", no size given;'from 2 yr, 81-2; 20 0.25 sq.m traps/plot; sampled monthly in 82, biweekly in 81; lvs+wood+fr/flwr+""misc."". prim ref: Weaver and Murphy 1990; Biotropica 22(1):69-82..",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.3334/ORNLDAAC/616,Clark,2013,"NPP Tropical Forest: Consistent Worldwide Site Estimates, 1967-1999, R1. Dataset.",,2422,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
794,Colorado Forest,Colorado forest,NI,2TEB,NA,2TEB,nodata,O,ANPP_folivory,439,NI,9,NI,9,NI,9,0.21,2,NI,NI,"Followed herbivory of tagged leaves over 3 mo., to 12 m ht. maximum, got 1% herbivory in 90 days, extrapolated to 4% over a year;converted to /ha with LAI values based on plumb bob data and standing leaf biomass from mass/area relation. prim ref: Weaver and Murphy 1990; Biotropica 22(1):69-82..",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,10.3334/ORNLDAAC/616,Clark,2013,"NPP Tropical Forest: Consistent Worldwide Site Estimates, 1967-1999, R1. Dataset.",,2452,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
795,COMARA,mature 'old growth' forest,999,2TEB,NA,2TEB,nodata,UM,Biomass_ag,NAC,NI,9,NI,9,NI,9,395.5,NI,NI,NI,NA,min_dbh,5,cm,allometric_equation,2,NA,NA,NA,NA,0,0,10.1111/geb.12364,Poorter,2015,Diversity enhances carbon storage in tropical forests,original study,16728,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
796,Con Permiso,"Premontane Wet, Transition to Basal, Atlantic Forest recovery following pasture abandonment",10,2TEB,NA,2TEB,natgrazed,UM,Deadwood,NAC,NI,9,NI,9,NI,9,24.3,16,,,NA,min_diameter,2.54,cm,NA,NA,NA,NA,NA,NA,0,0,phd thesis,Cifuentes-Jara,2008,Aboveground biomass and ecosystem carbon pools in tropical secondary forests growing in six life zones of Costa Rica,Bonner2013/original study,16180,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
797,Con Permiso,"Premontane Wet, Transition to Basal, Atlantic Forest recovery following pasture abandonment",10,2TEB,NA,2TEB,natgrazed,UM,Organic layer,NAC,NI,9,NI,9,NI,9,6.1,8,SE,1.2,Includes saplings,max_diameter,2.54,cm,NA,NA,NA,NA,NA,NA,0,0,phd thesis,Cifuentes-Jara,2008,Aboveground biomass and ecosystem carbon pools in tropical secondary forests growing in six life zones of Costa Rica,Bonner2013/original study,16234,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
798,Con Permiso,"Premontane Wet, Transition to Basal, Atlantic Forest recovery following pasture abandonment",10,2TEB,NA,2TEB,natgrazed,UM,Biomass_ag,NAC,NI,9,NI,9,NI,9,57.9,NI,NI,NI,trees only,min_dbh,0,cm,NA,NA,NA,NA,NA,NA,0,0,phd thesis,Cifuentes-Jara,2008,Aboveground biomass and ecosystem carbon pools in tropical secondary forests growing in six life zones of Costa Rica,Bonner2013/original study,16288,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
799,Con Permiso,"Premontane Wet, Transition to Basal, Atlantic Forest recovery following pasture abandonment",10,2TEB,NA,2TEB,natgrazed,UM,Biomass_ag,NAC,NI,9,NI,9,NI,9,60.7,NI,NI,NI,"palms,lianas,herbaceous,trees",min_dbh,0,cm,NA,NA,NA,NA,NA,NA,0,0,phd thesis,Cifuentes-Jara,2008,Aboveground biomass and ecosystem carbon pools in tropical secondary forests growing in six life zones of Costa Rica,Bonner2013/original study,16342,"Dr. Kristina J. Anderson-Teixeira, Smithsonian Institution, teixeirak@si.edu"
