"plot.ID","sites.sitename","plot.name","plot.area","establishment.ID","year.establishment.oldest.trees","regrowth.ID","regrowth.type","regrowth.year","dist.mrs.ID","distmrs.type","mortality","distmrs.year","dist.additional.mrs.ID","prior.history.ID","dist1.ID","dist1.type","dist1.mort","dist1.year","dist2.ID","dist2.type","dist2.mort","dist2.year","additional.dist.ID","management.CO2.ID","management.temperature.ID","management.hydrology.ID","management.nutrients.ID","management.biota.ID","management.other.ID"
1109,"Jenaro Low Restinga","seasonally flooded (2 month) JEN-06","1",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"1904",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1110,"Jenaro Tahuampa","Seasonally flooded (4 months) JEN-09","1",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"1904",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1111,"Jezeri","PO","NAC",1111.01,"1916",1111.02,"Planted","NAC",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1112,"Jiagedaqi Larix","Larix","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1113,"Jiagedaqi","Boreal coniferous forest","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1114,"Jiande 2","secondary evergreen broad-leaved forest","NAC",0,"NRA",0,"NRA","NRA",0,"NRA",NA,"NRA",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1115,"Jiande 3","secondary evergreen broad-leaved forest","NAC",0,"NRA",0,"NRA","NRA",0,"NRA",NA,"NRA",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1116,"Jiande 4","secondary evergreen broad-leaved forest","NAC",0,"NRA",0,"NRA","NRA",0,"NRA",NA,"NRA",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1117,"Jiande Forest Farm Shuangjiang Branch","Managed.sometimes logged secondary forest","NAC",0,"NAC",1117.02,"Initiation of post-disturbance cohort (natural)","1958",1117.01,"Cut","100","1958",0,0,1117.03,"Harvest","<100%","1960",0,NA,NA,NA,0,0,0,0,0,0,0
1118,"Jianfengling 2","montane rainforest","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1119,"Jianfengling.Wufenqu.P8302","typhoon-disturbed primary forest","NAC",0,"NAC",1119.01,"Initiation of post-disturbance cohort (natural)","NI",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1120,"Jianfengling.Wufenqu.P9201","primary forest","NAC",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1121,"Jianfengling","primary forest","NAC",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1122,"Jiangda 1","Picea, Abies","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1123,"Jiangda 2","Picea, Abies","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1124,"Jilong Cupressus, Sabina","Cupressus, Sabina (Juniperus)","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1125,"Jilong Picea, Abies 1","Picea, Abies","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1126,"Jilong Picea, Abies 2","Picea, Abies","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1127,"Jilong Picea, Abies 3","Picea, Abies","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1128,"Jimusa'er","Picea, Abies","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1129,"Jingqu","Quercus","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1130,"Jiulong","Picea, Abies","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1131,"Jiuzhai","Picea, Abies","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1132,"Johnson et al 2000_13",NA,"NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1133,"Johnson et al 2000_15","Forest recovery following 1971 Little Sioux Fire","NAC",1133.03,"1971",1133.02,"Initiation of post-disturbance cohort (natural)","1971",1133.01,"Burned","100","1971",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1134,"Johnson et al 2000_16",NA,"NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1135,"Johnson et al 2000_2","Forest recovery following fire","NAC",0,"NAC",1135.02,"Initiation of post-disturbance cohort (natural)","1971",1135.01,"Burned","100","NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1136,"Johnson et al 2000_3","Forest recovery following 1971 Little Sioux Fire","NAC",1136.03,"1971",1136.02,"Initiation of post-disturbance cohort (natural)","1971",1136.01,"Burned","100","1971",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1137,"Johnson et al 2000_7",NA,"NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1138,"Johnson et al 2000_9","Forest recovery following stand-replacing fire","NAC",0,"NAC",1138.02,"Initiation of post-disturbance cohort (natural)","NI",1138.01,"Burned","100","NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1139,"Johnson et al 2000_moist_4","Forest recovery following slash and burn agriculture","NAC",0,"NAC",1139.04,"Initiation of post-disturbance cohort (natural)","NI",1139.03,"Cultivation","100","NI",1139,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1140,"Johnson et al 2000_needleleaf on sandy soil_11","Stand development of a plantation","NAC",0,"NAC",1140.01,"Planted","NI",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1141,"Johnson et al 2000_needleleaf on sandy soil_1","Forest recovery following 1971 Little Sioux Fire","NAC",1141.02,"1971",1141.03,"Initiation of post-disturbance cohort (natural)","1971",1141.01,"Burned","100","1971",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1142,"Johnson et al 2000_nonsandy subtropical_1","Forest recovery following slash and burn agriculture","NAC",0,"NAC",1142.04,"Initiation of post-disturbance cohort (natural)","NI",1142.03,"Cultivation","100","NI",1142,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1143,"Johnson et al 2000_sandy subtropical_1","Forest recovery following slash and burn agriculture","NAC",0,"NAC",1143.04,"Initiation of post-disturbance cohort (natural)","NI",1143.03,"Cultivation","100","NI",1143,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1144,"Juniper","recently disturbed","NAC",0,"NAC",1144.02,"Initiation of post-disturbance cohort (planted or natural)","NAC",1144.01,"Grazed",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1145,"Juruena","Managed.reduced impact logging","NAC",0,"NAC",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,1145.01,"Cut","<100%","2003",0,NA,NA,NA,0,0,0,0,0,0,0
1146,"Juruena","undisturbed forest","NAC",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"NI",0,0,1146.01,"Harvest","minor","1980",0,NA,NA,NA,0,0,0,0,0,0,0
1147,"Kabaung reserved forest compartment 103","Managed.33 stands in selectively logged natural teak forest","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1148,"Kade","unmanaged 30-50 yr Semi-deciduous secondary forest","NAC",0,"NAC",1148.01,"Initiation of post-disturbance cohort (natural)","1925",0,"No disturbance",NA,"1930",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1149,"Kagneri","Mature Rain forest","1",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1150,"Kahoku","planted coniferous forest","NAC",1150.02,"1956",1150.01,"Planted","1956",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1151,"Kambja","Forest recovery following agricultural abandonment.13 y","NAC",1151.02,"1996",1151.01,"Initiation of post-disturbance cohort (natural)","1996",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1152,"Kangasvaara","uneven-aged, old-growth, mixed coniferous stand","0.75",1152.01,"1826",0,"NAC","NAC",0,"No disturbance",NA,"1826",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1153,"Kannenbruch Alder/Ash","Managed","NAC",1153.01,"1937",1153.02,"Initiation of post-disturbance cohort (planted or natural)","1937",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1154,"Kannenbruch Beech","Managed","NAC",1154.01,"1891",1154.02,"Initiation of post-disturbance cohort (planted or natural)","1891",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1155,"Kannenbruch Oak","Managed","NAC",1155.01,"1795",1155.02,"Initiation of post-disturbance cohort (planted or natural)","1795",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1156,"Kawagoe","Deciduous broadleaf forest","NAC",0,"NRA",0,"NRA","NRA",0,"NRA",NA,"NRA",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1157,"KDE-01h_Kade elluvial","african tropical forest","1",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1158,"KDE-02i_Kade colluvial","african tropical forest","1",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1159,"Kembera","Forest recovery following long-fallow (20-yr) shifting cultivation.1 cycle.Yayau 2","NAC",1159.03,"1984",1159.02,"Initiation of post-disturbance cohort (natural)","1984",1159.01,"Shifting cultivation","100","1964",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1160,"Kembera","Forest recovery following long-fallow (20-yr) shifting cultivation.10 cycles.Kemaong Bawas","NAC",1160.03,"1985",1160.02,"Initiation of post-disturbance cohort (natural)","1985",1160.01,"Shifting cultivation","100","1965",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1161,"Kembera","Forest recovery following long-fallow (20-yr) shifting cultivation.10 cycles.Kumai","NAC",1161.03,"1985",1161.02,"Initiation of post-disturbance cohort (natural)","1985",1161.01,"Shifting cultivation","100","1965",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1162,"Kembera","Forest recovery following long-fallow (20-yr) shifting cultivation.2 cycles.Tetamun Bawas","NAC",1162.03,"1985",1162.02,"Initiation of post-disturbance cohort (natural)","1985",1162.01,"Shifting cultivation","100","1965",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1163,"Kembera","Forest recovery following long-fallow (20-yr) shifting cultivation.2 cycles.Yayau 1","NAC",1163.03,"1986",1163.02,"Initiation of post-disturbance cohort (natural)","1986",1163.01,"Shifting cultivation","100","1966",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1164,"Kembera","Forest recovery following long-fallow (20-yr) shifting cultivation.4 cycles.Yayau 3","NAC",1164.03,"1985",1164.02,"Initiation of post-disturbance cohort (natural)","1985",1164.01,"Shifting cultivation","100","1965",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1165,"Kembera","Forest recovery following long-fallow (20-yr) shifting cultivation.5 cycles.Diadn Munggoh","NAC",1165.03,"1984",1165.02,"Initiation of post-disturbance cohort (natural)","1984",1165.01,"Shifting cultivation","100","1964",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1166,"Kembera","Forest recovery following long-fallow (20-yr) shifting cultivation.5-6 cycles.Galau Jamu","NAC",1166.03,"1983",1166.02,"Initiation of post-disturbance cohort (natural)","1983",1166.01,"Shifting cultivation","100","1963",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1167,"Kembera","Forest recovery following long-fallow (20-yr) shifting cultivation.6 cycles.Diadn Tongang","NAC",1167.03,"1985",1167.02,"Initiation of post-disturbance cohort (natural)","1985",1167.01,"Shifting cultivation","100","1965",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1168,"Kenia KEN01","wet","1",0,"NAC",0,"NAC","NAC",0,"No disturbance",NA,"NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1169,"Kenia KEN02","dry","1",0,"NAC",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,1169.01,"Burned","<100%","2004",0,NA,NA,NA,0,0,0,0,0,0,0
1170,"Kennedy","recently disturbed","NAC",0,"NAC",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,1170.01,"Burned","<100%","1969",0,NA,NA,NA,0,0,0,0,0,0,0
1171,"Kentucky","Fagus grandifolia, Quercus alba","NAC",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1172,"Kettle River C","Managed","NAC",0,"NAC",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,1172.01,"Cut","<100%","1975",0,NA,NA,NA,0,0,0,0,0,0,0
1173,"Kettle River fertilized","Managed","NAC",1173.01,"1903",0,"NAC","NAC",0,"NAC","NAC","NAC",0,0,1173.02,"Cut","<100%","1975",0,NA,NA,NA,0,0,0,0,1173.03,0,0
1174,"Khao Chong","Mature Tropical rain forest","0.16",0,"NAC",0,"NAC","NAC",0,"NAC",NA,"NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1175,"Kibale National Park","forest regeneration on fallow following heavy use pasture","NAC",1175.03,"1981",1175.02,"Initiation of post-disturbance cohort (natural)","1981",1175.01,"Grazed","100","1981",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1176,"Kibale National Park","forest regeneration on fallow following slash and burn","NAC",1176.04,"1991",1176.03,"Initiation of post-disturbance cohort (natural)","1991",1176.02,"Burned","100","1991",1176.01,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1177,"Kings County Hardwood Forest Chronosequence","Forest recovery following clear-cutting of mature forest","NAC",0,"NAC",1177.02,"Initiation of post-disturbance cohort (natural)","NI",1177.01,"Cut","100","NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1178,"Kings County Hardwood Forest Chronosequence","Forest recovery on a fire-modified landscape mosaic","NAC",0,"NAC",1178.02,"Initiation of post-disturbance cohort (natural)","NI",1178.01,"Burned","100","NI",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1179,"Kiryu Experimental Watershed","planted Japanese cypress forest","NAC",1179.02,"1959",1179.01,"Planted","1959",0,"NAC","NAC","NAC",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1180,"Klamath-BBM01","BBM01","0.045",1180.03,"2000",1180.02,"Initiation of post-disturbance cohort (natural)","1999",1180.01,"Burned","100","1999",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1181,"Klamath-BBM02","BBM02","0.045",1181.03,"2000",1181.02,"Initiation of post-disturbance cohort (natural)","1999",1181.01,"Burned","100","1999",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1182,"Klamath-BBM03","BBM03","0.045",1182.03,"2000",1182.02,"Initiation of post-disturbance cohort (natural)","1999",1182.01,"Burned","100","1999",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1183,"Klamath-BBO01","BBO01","0.045",1183.03,"2000",1183.02,"Initiation of post-disturbance cohort (natural)","1999",1183.01,"Burned","100","1999",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1184,"Klamath-BEA01","BEA01","0.045",1184.03,"1995",1184.02,"Initiation of post-disturbance cohort (natural)","1994",1184.01,"Burned","100","1994",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1185,"Klamath-BIS01","BIS01","0.045",1185.03,"2003",1185.02,"Initiation of post-disturbance cohort (natural)","2002",1185.01,"Burned","100","2002",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1186,"Klamath-BIS02","BIS02","0.045",1186.03,"2003",1186.02,"Initiation of post-disturbance cohort (natural)","2002",1186.01,"Burned","100","2002",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1187,"Klamath-BIS03","BIS03","0.045",1187.03,"2003",1187.02,"Initiation of post-disturbance cohort (natural)","2002",1187.01,"Burned","100","2002",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1188,"Klamath-BIS04","BIS04","0.045",1188.03,NA,1188.02,"Initiation of post-disturbance cohort (natural)","2002",1188.01,"Burned","100","2002",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1189,"Klamath-BIS05","BIS05","0.045",1189.03,"2004",1189.02,"Initiation of post-disturbance cohort (natural)","2002",1189.01,"Burned","100","2002",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1190,"Klamath-BIS06","BIS06","0.045",1190.03,NA,1190.02,"Initiation of post-disturbance cohort (natural)","2002",1190.01,"Burned","100","2002",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1191,"Klamath-BIS07","BIS07","0.045",1191.03,"2003",1191.02,"Initiation of post-disturbance cohort (natural)","2002",1191.01,"Burned","100","2002",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1192,"Klamath-BIS10","BIS10","0.045",1192.03,"2004",1192.02,"Initiation of post-disturbance cohort (natural)","2002",1192.01,"Burned","100","2002",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1193,"Klamath-BIS11","BIS11","0.045",1193.03,"2004",1193.02,"Initiation of post-disturbance cohort (natural)","2002",1193.01,"Burned","100","2002",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1194,"Klamath-BIS12","BIS12","0.045",1194.03,"2004",1194.02,"Initiation of post-disturbance cohort (natural)","2002",1194.01,"Burned","100","2002",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1195,"Klamath-BLU01","BLU01","0.045",1195.03,"2010",1195.02,"Initiation of post-disturbance cohort (natural)","2008",1195.01,"Burned","100","2008",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1196,"Klamath-BLU02","BLU02","0.045",1196.03,"2009",1196.02,"Initiation of post-disturbance cohort (natural)","2008",1196.01,"Burned","100","2008",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1197,"Klamath-BWC01","BWC01","0.045",1197.03,"2009",1197.02,"Initiation of post-disturbance cohort (natural)","2008",1197.01,"Burned","100","2008",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1198,"Klamath-BWU01","BWU01","0.045",1198.03,NA,1198.02,"Initiation of post-disturbance cohort (natural)","2008",1198.01,"Burned","100","2008",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1199,"Klamath-BWU02","BWU02","0.045",1199.03,"2010",1199.02,"Initiation of post-disturbance cohort (natural)","2008",1199.01,"Burned","100","2008",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1200,"Klamath-ELG01","ELG-1","0.045",1200.03,"2008",1200.02,"Initiation of post-disturbance cohort (natural)","2007",1200.01,"Burned","100","2007",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1201,"Klamath-HCS01","HCS01","0.045",1201.03,"2002",1201.02,"Initiation of post-disturbance cohort (natural)","2001",1201.01,"Burned","100","2001",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1202,"Klamath-HCS02","HCS02","0.045",1202.03,"2002",1202.02,"Initiation of post-disturbance cohort (natural)","2001",1202.01,"Burned","100","2001",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1203,"Klamath-HCS04","HCS04","0.045",1203.03,"2002",1203.02,"Initiation of post-disturbance cohort (natural)","2001",1203.01,"Burned","100","2001",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1204,"Klamath-HCS06","HCS06","0.045",1204.03,"2003",1204.02,"Initiation of post-disturbance cohort (natural)","2001",1204.01,"Burned","100","2001",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1205,"Klamath-HTL01","HTL01","0.045",1205.03,"1988",1205.02,"Initiation of post-disturbance cohort (natural)","1987",1205.01,"Burned","100","1987",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1206,"Klamath-HTL02","HTL02","0.045",1206.03,"1988",1206.02,"Initiation of post-disturbance cohort (natural)","1987",1206.01,"Burned","100","1987",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1207,"Klamath-HTL03","HTL03","0.045",1207.03,"1988",1207.02,"Initiation of post-disturbance cohort (natural)","1987",1207.01,"Burned","100","1987",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1208,"Klamath-HTL04","HTL04","0.045",1208.03,"1988",1208.02,"Initiation of post-disturbance cohort (natural)","1987",1208.01,"Burned","100","1987",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1209,"Klamath-HTL10","HTL10","0.045",1209.03,NA,1209.02,"Initiation of post-disturbance cohort (natural)","1987",1209.01,"Burned","100","1987",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1210,"Klamath-HTL12","HTL12","0.045",1210.03,"1988",1210.02,"Initiation of post-disturbance cohort (natural)","1987",1210.01,"Burned","100","1987",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1211,"Klamath-IAB01","IAB01","0.045",1211.03,NA,1211.02,"Initiation of post-disturbance cohort (natural)","2008",1211.01,"Burned","100","2008",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1212,"Klamath-IAE01","IAE01","0.045",1212.03,NA,1212.02,"Initiation of post-disturbance cohort (natural)","2008",1212.01,"Burned","100","2008",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1213,"Klamath-IAE02","IAE02","0.045",1213.03,"2010",1213.02,"Initiation of post-disturbance cohort (natural)","2008",1213.01,"Burned","100","2008",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1214,"Klamath-JAC01","JAC01","0.045",1214.03,"1995",1214.02,"Initiation of post-disturbance cohort (natural)","1994",1214.01,"Burned","100","1994",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1215,"Klamath-KIT01","KIT01","0.045",1215.03,"1989",1215.02,"Initiation of post-disturbance cohort (natural)","1987",1215.01,"Burned","100","1987",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1216,"Klamath-KIT02","KIT02","0.045",1216.03,"1988",1216.02,"Initiation of post-disturbance cohort (natural)","1987",1216.01,"Burned","100","1987",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1217,"Klamath-LOM01","LOM01","0.045",1217.03,NA,1217.02,"Initiation of post-disturbance cohort (natural)","2003",1217.01,"Burned","100","2003",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1218,"Klamath-LOM02","LOM02","0.045",1218.03,NA,1218.02,"Initiation of post-disturbance cohort (natural)","2003",1218.01,"Burned","100","2003",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1219,"Klamath-ORL01","ORL01","0.045",1219.03,"2007",1219.02,"Initiation of post-disturbance cohort (natural)","2006",1219.01,"Burned","100","2006",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1220,"Klamath-PAN01","PAN01","0.045",1220.03,NA,1220.02,"Initiation of post-disturbance cohort (natural)","2008",1220.01,"Burned","100","2008",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1221,"Klamath-PAN02","PAN02","0.045",1221.03,"2009",1221.02,"Initiation of post-disturbance cohort (natural)","2008",1221.01,"Burned","100","2008",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1222,"Klamath-PAN03","PAN03","0.045",1222.03,"2009",1222.02,"Initiation of post-disturbance cohort (natural)","2008",1222.01,"Burned","100","2008",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1223,"Klamath-PAN04","PAN04","0.045",1223.03,"2009",1223.02,"Initiation of post-disturbance cohort (natural)","2008",1223.01,"Burned","100","2008",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1224,"Klamath-QTZ01","QTZ01","0.045",1224.03,"2002",1224.02,"Initiation of post-disturbance cohort (natural)","2001",1224.01,"Burned","100","2001",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1225,"Klamath-QTZ02","QTZ02","0.045",1225.03,"2002",1225.02,"Initiation of post-disturbance cohort (natural)","2001",1225.01,"Burned","100","2001",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1226,"Klamath-REP01","REP01","0.045",1226.03,"2000",1226.02,"Initiation of post-disturbance cohort (natural)","1999",1226.01,"Burned","100","1999",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
1227,"Klamath-REP02","REP02","0.045",1227.03,"2000",1227.02,"Initiation of post-disturbance cohort (natural)","1999",1227.01,"Burned","100","1999",0,0,0,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0
