history.ID,sites.sitename,plot.name,plot.area,event.sequence,date,date.loc,hist.cat,hist.type,est.regrowth.assumed.same.year,level,units,percent.mortality,hist.notes,plothistory.ID.v1
1578.01,Metolius Old Pine,"mosaic of old growth, young trees, and mixed age stands natural regeneration after fire",NAC,1,1748,8,Disturbance,Burned,NA,NA,NA,100,the old-growth component has remain unchanged since a 1748 fire that caused a 100% stand replacement.,NA
1578.02,Metolius Old Pine,"mosaic of old growth, young trees, and mixed age stands natural regeneration after fire",NAC,2,1748,8,Regrowth,Initiation of post-disturbance cohort (natural),1,NA,NA,NA,the old-growth component has remain unchanged since a 1748 fire that caused a 100% stand replacement.,NA
1578.03,Metolius Old Pine,"mosaic of old growth, young trees, and mixed age stands natural regeneration after fire",NAC,3,1748,8,Establishment,Establishment of oldest trees,1,NA,NA,NA,Age method: Tree rings. Managed,NA
1578.04,Metolius Old Pine,"mosaic of old growth, young trees, and mixed age stands natural regeneration after fire",NAC,4,1854,8,Disturbance,Burned,NA,NA,NA,50,a second fire resulted in a 50% stand replacement,NA
1578.05,Metolius Old Pine,"mosaic of old growth, young trees, and mixed age stands natural regeneration after fire",NAC,5,1944,8,Disturbance,Burned,NA,NA,NA,50,the youngest trees the result of a 50% replacement fire in 1944.,NA
1579.01,Metolius young,Managed,NAC,1,1978,8,Disturbance,Harvest,NA,NA,NA,100,Harvested in 1978 naturally regenerated,NA
1579.02,Metolius young,Managed,NAC,2,1978,8,Regrowth,Initiation of post-disturbance cohort (natural),1,NA,NA,NA,Harvested in 1978 naturally regenerated,NA
1579.03,Metolius young,Managed,NAC,3,1984,8,Establishment,Establishment of oldest trees,1,NA,NA,NA,Harvested in 1978 naturally regenerated,NA
1580.01,Michigan C1,Managed,NAC,1,1907,8,Establishment,Establishment of oldest trees,1,NA,NA,NA,Second growth,NA
1580.02,Michigan C1,Managed,NAC,2,1907,8,Regrowth,Initiation of post-disturbance cohort (planted or natural),1,NA,NA,NA,Second growth,NA
1581.01,Michigan C2,Managed,NAC,1,1913,8,Establishment,Establishment of oldest trees,1,NA,NA,NA,Second growth,NA
1581.02,Michigan C2,Managed,NAC,2,1913,8,Regrowth,Initiation of post-disturbance cohort (planted or natural),1,NA,NA,NA,Second growth,NA
1582.01,Michigan C3,Managed,NAC,1,1912,8,Establishment,Establishment of oldest trees,1,NA,NA,NA,Second growth,NA
1582.02,Michigan C3,Managed,NAC,2,1912,8,Regrowth,Initiation of post-disturbance cohort (planted or natural),1,NA,NA,NA,Second growth,NA
1583.01,Michigan C4,Managed,NAC,1,1908,8,Establishment,Establishment of oldest trees,1,NA,NA,NA,Second growth,NA
1583.02,Michigan C4,Managed,NAC,2,1908,8,Regrowth,Initiation of post-disturbance cohort (planted or natural),1,NA,NA,NA,Second growth,NA
1584.01,Michigan F1,FI,NAC,1,1907,8,Establishment,Establishment of oldest trees,1,NA,NA,NA,"Second growth, fertilized",NA
1584.02,Michigan F1,FI,NAC,2,1907,8,Regrowth,Initiation of post-disturbance cohort (planted or natural),1,NA,NA,NA,"Second growth, fertilized",NA
1584.03,Michigan F1,FI,NAC,3,NAC,9,Management,Fertilization,NA,NA,NA,NA,"Second growth, fertilized",NA
1585.01,Michigan F2,FI,NAC,1,1913,8,Establishment,Establishment of oldest trees,1,NA,NA,NA,"Second growth, fertilized",NA
1585.02,Michigan F2,FI,NAC,2,1913,8,Regrowth,Initiation of post-disturbance cohort (planted or natural),1,NA,NA,NA,"Second growth, fertilized",NA
1585.03,Michigan F2,FI,NAC,3,NAC,9,Management,Fertilization,NA,NA,NA,NA,"Second growth, fertilized",NA
1586.01,Michigan F3,FI,NAC,1,1912,8,Establishment,Establishment of oldest trees,1,NA,NA,NA,"Second growth, fertilized",NA
1586.02,Michigan F3,FI,NAC,2,1912,8,Regrowth,Initiation of post-disturbance cohort (planted or natural),1,NA,NA,NA,"Second growth, fertilized",NA
1586.03,Michigan F3,FI,NAC,3,NAC,9,Management,Fertilization,NA,NA,NA,NA,"Second growth, fertilized",NA
1587.01,Michigan F4,FI,NAC,1,1908,8,Establishment,Establishment of oldest trees,1,NA,NA,NA,"Second growth, fertilized",NA
1587.02,Michigan F4,FI,NAC,2,1908,8,Regrowth,Initiation of post-disturbance cohort (planted or natural),1,NA,NA,NA,"Second growth, fertilized",NA
1587.03,Michigan F4,FI,NAC,3,NAC,9,Management,Fertilization,NA,NA,NA,NA,"Second growth, fertilized",NA
1588.01,Miki,"Mixed forest, red pine, holly, Clehtra, oak",NAC,1,1955,8,Establishment,Establishment of oldest trees,1,NA,NA,NA,secondary forest,NA
1588.02,Miki,"Mixed forest, red pine, holly, Clehtra, oak",NAC,2,1955,8,Regrowth,Initiation of post-disturbance cohort (planted or natural),1,NA,NA,NA,secondary forest,NA
1589.01,"Milin Picea, Abies","Picea, Abies",NAC,1,NAC,9,No.info,NAC,NA,NA,NA,NA,NA,NA
1590.01,Milin Pinus,"Pinus armandii, P. taiwanensis, P. densada",NAC,1,NAC,9,No.info,NAC,NA,NA,NA,NA,NA,NA
1591.01,Mill City South 1,Managed,NAC,1,NAC,9,No.info,NAC,NA,NA,NA,NA,Managed,NA
1592.01,Mill City South 2,recently disturbed,NAC,1,1987,8,Establishment,Establishment of oldest trees,1,NA,NA,NA,Recently disturbed,NA
1592.02,Mill City South 2,recently disturbed,NAC,2,1987,8,Regrowth,Initiation of post-disturbance cohort (planted or natural),1,NA,NA,NA,Recently disturbed,NA
1593.01,Mill City South 3,Managed,NAC,1,1977,8,Establishment,Establishment of oldest trees,1,NA,NA,NA,Managed,NA
1593.02,Mill City South 3,Managed,NAC,2,1977,8,Regrowth,Initiation of post-disturbance cohort (planted or natural),1,NA,NA,NA,Managed,NA
1594.01,Mill City South 4,Managed,NAC,1,1954,8,Establishment,Establishment of oldest trees,1,NA,NA,NA,Managed,NA
1594.02,Mill City South 4,Managed,NAC,2,1954,8,Regrowth,Initiation of post-disturbance cohort (planted or natural),1,NA,NA,NA,Managed,NA
1595.01,Mill City South 5,NI,NAC,1,1902,8,Establishment,Establishment of oldest trees,1,NA,NA,NA,No information,NA
1595.02,Mill City South 5,NI,NAC,2,1902,8,Regrowth,Initiation of post-disturbance cohort (planted or natural),1,NA,NA,NA,No information,NA
1596.01,Mill City South 6,NI,NAC,1,1927,8,Establishment,Establishment of oldest trees,1,NA,NA,NA,No information,NA
1596.02,Mill City South 6,NI,NAC,2,1927,8,Regrowth,Initiation of post-disturbance cohort (planted or natural),1,NA,NA,NA,No information,NA
1597.01,Milpa,Premontane Rain Forest recovery following pasture abandonment,NAC,1,NI,9,Disturbance,Grazed,NA,NA,NA,100,History event derived from plot.name,NA
1597.02,Milpa,Premontane Rain Forest recovery following pasture abandonment,NAC,2,NI,9,Regrowth,Initiation of post-disturbance cohort (natural),0,NA,NA,NA,History event derived from plot.name,NA
1597.03,Milpa,Premontane Rain Forest recovery following pasture abandonment,NAC,3,NI,9,Establishment,Establishment of oldest trees,0,NA,NA,NA,NA,NA
1598.01,Minamata,NI,NAC,1,NAC,9,No.info,NAC,NA,NA,NA,NA,No information available,NA
1599.01,Minnesota,Picea marina,NAC,1,NAC,9,No.info,NAC,NA,NA,NA,NA,NA,NA
1600.01,Miquan,"Picea, Abies",NAC,1,NAC,9,No.info,NAC,NA,NA,NA,NA,NA,NA
1601.01,Mishana,terra firma MSH-01,1,1,1904,8.5,No.disturbance,No disturbance,NA,NA,NA,NA,All plots were mixed-age old-growth humid forests with no evidence of major human-induced disturbance for at least a century. In most cases the forests are unlikely to have ever experienced a major anthropogenic disturbance.,2414
1602.01,Mitra II,Managed grazed open evergreen-oak savannah-like woodland,NAC,1,NI,9,Disturbance,Grazed,NA,0.2,cow ha-1,NA,undergrowth grazed by 0.2 cow ha-1 on average,NA
1602.02,Mitra II,Managed grazed open evergreen-oak savannah-like woodland,NAC,2,NI,9,Regrowth,Initiation of post-disturbance cohort (natural),1,NA,NA,NA,NA,NA
1603.01,Mitra,Quercus suber/Q. rotundifolia woodland (montado),NAC,1,NAC,9,No.info,NAC,NA,NA,NA,NA,No information,NA
1604.01,Miyaluo,"Picea, Abies",NAC,1,NAC,9,No.info,NAC,NA,NA,NA,NA,NA,NA
1605.01,Mocambo,terra firma MBO-01,2,1,1904,8.5,No.disturbance,No disturbance,NA,NA,NA,NA,All plots were mixed-age old-growth humid forests with no evidence of major human-induced disturbance for at least a century. In most cases the forests are unlikely to have ever experienced a major anthropogenic disturbance.,2415
1606.01,Mohe,"Larix gmellinii, Betula platyphlla",NAC,1,NAC,9,No.info,NAC,NA,NA,NA,NA,NA,NA
1607.01,Molienda slash-and-burned forest recovery chronosequence,Forest recovery following slash-and-burn agriculture,NAC,1,NI,9,Disturbance,Cut,NA,100,%,100,"All stands were initially primary forest, which were cleared, burned, and then used for growing beans, corn, rice and yucca for 2-3 years prior to abandonment. No stands underwent wildfires, logging, or had been reentered for agricultural use poset-abandonment.",1001
1607.02,Molienda slash-and-burned forest recovery chronosequence,Forest recovery following slash-and-burn agriculture,NAC,2,NI,9,Disturbance,Burned,NA,NA,NA,100,"All stands were initially primary forest, which were cleared, burned, and then used for growing beans, corn, rice and yucca for 2-3 years prior to abandonment. No stands underwent wildfires, logging, or had been reentered for agricultural use poset-abandonment.",1002
1607.03,Molienda slash-and-burned forest recovery chronosequence,Forest recovery following slash-and-burn agriculture,NAC,3,NI,9,Disturbance,Cultivation,NA,2 to 3,year,100,"beans, corn, rice, yucca (2-3 years)",1003
1607.04,Molienda slash-and-burned forest recovery chronosequence,Forest recovery following slash-and-burn agriculture,NAC,4,NI,9,Regrowth,Initiation of post-disturbance cohort (natural),0,NA,NA,NA,"All stands were initially primary forest, which were cleared, burned, and then used for growing beans, corn, rice and yucca for 2-3 years prior to abandonment. No stands underwent wildfires, logging, or had been reentered for agricultural use poset-abandonment.",1004
1608.01,"montane, south east Aust.",E. delegatensis,NAC,1,NAC,9,No.info,NAC,NA,NA,NA,NA,NA,NA
1609.01,Monte di Mezzo,Managed,NAC,1,NAC,9,Disturbance,Grazed,NA,NA,NA,NA,"Planted on former pasture, not thinned",NA
1609.02,Monte di Mezzo,Managed,NAC,2,1958,8,Regrowth,Planted,1,NA,NA,NA,"Planted on former pasture, not thinned",NA
1609.03,Monte di Mezzo,Managed,NAC,3,1958,8,Establishment,Establishment of oldest trees,1,NA,NA,NA,"Planted on former pasture, not thinned",NA
1610.01,Montpelier,L. tulipifera old-growth forest,0.21,1,1708,8,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
1610.02,Montpelier,L. tulipifera old-growth forest,0.21,2,1708,8,No.disturbance,No disturbance,NA,NA,NA,NA,NA,NA
1611.01,Morgan Monroe State Forest (MMSF),Managed Temperate Deciduous Forest. Stand established around 1918,NAC,1,1980,8,Establishment,Establishment of oldest trees,1,NA,NA,NA,The forest is dominated by 60-80 y.o. trees,NA
1611.02,Morgan Monroe State Forest (MMSF),Managed Temperate Deciduous Forest. Stand established around 1918,NAC,2,1990,8,Disturbance,Major storm,NA,NA,NA,<100%,"wind fall in 1990 within fetch.Wind, lightning, and ice storms are the most common types of natural disturbances. Fires occur occasionally but are uncommon and never widespread",NA
1611.03,Morgan Monroe State Forest (MMSF),Managed Temperate Deciduous Forest. Stand established around 1918,NAC,3,NAC,9,Disturbance,Harvest,NA,NA,NA,<100%,Timber harvest in the vicinity of the flux tower with 20-25 year rotation; no timber harvest in source area of flux tower recently except in one small seed-tree management area in 1991.,NA
1612.01,Mount Jefferson 1,recently disturbed,NAC,1,1991,8,Establishment,Establishment of oldest trees,1,NA,NA,NA,Recently disturbed,NA
1612.02,Mount Jefferson 1,recently disturbed,NAC,2,1991,8,Regrowth,Initiation of post-disturbance cohort (planted or natural),1,NA,NA,NA,Recently disturbed,NA
1613.01,Mount Jefferson 2,recently disturbed,NAC,1,1990,8,Establishment,Establishment of oldest trees,1,NA,NA,NA,Recently disturbed,NA
1613.02,Mount Jefferson 2,recently disturbed,NAC,2,1990,8,Regrowth,Initiation of post-disturbance cohort (planted or natural),1,NA,NA,NA,Recently disturbed,NA
1614.01,Mount Jefferson 3,Managed,NAC,1,1972,8,Establishment,Establishment of oldest trees,1,NA,NA,NA,Managed,NA
1614.02,Mount Jefferson 3,Managed,NAC,2,1972,8,Regrowth,Initiation of post-disturbance cohort (planted or natural),1,NA,NA,NA,Managed,NA
1615.01,Mount Jefferson 4,unmanaged,NAC,1,1739,8,Establishment,Establishment of oldest trees,1,NA,NA,NA,Age method: Tree rings. Unmanaged,NA
1615.02,Mount Jefferson 4,unmanaged,NAC,2,1739,8,Regrowth,Initiation of post-disturbance cohort (natural),1,NA,NA,NA,Age method: Tree rings. Unmanaged,NA
1616.01,Mount Jefferson 5,unmanaged,NAC,1,1697,8,Establishment,Establishment of oldest trees,1,NA,NA,NA,Age method: Tree rings. Unmanaged,NA
1616.02,Mount Jefferson 5,unmanaged,NAC,2,1697,8,Regrowth,Initiation of post-disturbance cohort (natural),1,NA,NA,NA,Age method: Tree rings. Unmanaged,NA
1617.01,MPG-01_Mpanga,african tropical forest,0.64,1,NAC,9,No.info,NAC,NA,NA,NA,NA,NA,2184
1618.01,Mt Amida,plantation,NAC,1,1960,8,Establishment,Establishment of oldest trees,1,NA,NA,NA,Managed as a plantation,NA
1618.02,Mt Amida,plantation,NAC,2,1960,8,Regrowth,Planted,1,NA,NA,NA,Managed as a plantation,NA
1619.01,Mt Kasuga,NI,NAC,1,NAC,9,No.info,NAC,NA,NA,NA,NA,No information,NA
1620.01,Mt Norikura,NI,NAC,1,NAC,9,No.info,NAC,NA,NA,NA,NA,No information,NA
1621.01,Mt Odaigahara,NI,NAC,1,NAC,9,No.info,NAC,NA,NA,NA,NA,No information,NA
1622.01,Mt Takao,NI,NAC,1,NAC,9,No.info,NAC,NA,NA,NA,NA,No information,NA
1623.01,Mt. Disappointment State Forest,Stand development of a managed plantation,NAC,1,1906,8,Regrowth,Planted,1,NA,NA,NA,NA,NA
1623.02,Mt. Disappointment State Forest,Stand development of a managed plantation,NAC,2,1906,8,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
1624.01,Mt. Disappointment,NI,NAC,1,1904,8,Establishment,Establishment of oldest trees,1,NA,NA,NA,No information available,NA
1624.02,Mt. Disappointment,NI,NAC,2,1904,8,Regrowth,Initiation of post-disturbance cohort (planted or natural),1,NA,NA,NA,No information available,NA
1625.01,Mt. Kerigomma,Montane Rain Forest,0.24,1,NAC,9,No.info,NAC,NA,NA,NA,NA,NA,2077
1626.01,Mt. Kinabalu 1560m,lower montane rain forest on sedimentary rock,NAC,1,NI,9,No.disturbance,No disturbance,NA,NA,NA,NA,NA,5602
1627.01,Mt. Kinabalu 1860m,lower montane rain forest on ultrabasic rock,NAC,1,NI,9,No.disturbance,No disturbance,NA,NA,NA,NA,NA,5606
1628.01,Mt. Kinabalu 2590m,upper montane rain forest on sedimentary rock,NAC,1,NI,9,No.disturbance,No disturbance,NA,NA,NA,NA,NA,5603
1629.01,Mt. Kinabalu 2700m,upper montane rain forest on ultrabasic rock,NAC,1,NI,9,No.disturbance,No disturbance,NA,NA,NA,NA,NA,5607
1630.01,Mt. Kinabalu 3050m,subalpine forest on ultrabasic rock,NAC,1,NI,9,No.disturbance,No disturbance,NA,NA,NA,NA,NA,5608
1631.01,Mt. Kinabalu 3080m,subalpine forest on sedimentary rock,NAC,1,NI,9,No.disturbance,No disturbance,NA,NA,NA,NA,NA,5604
1632.01,Mt. Kinabalu 650m,hill dipterocarp rain forest on sedimentary rock,NAC,1,NI,9,No.disturbance,No disturbance,NA,NA,NA,NA,NA,5601
1633.01,Mt. Kinabalu 700m,hill dipterocarp rain forest on ultrabasic rock,NAC,1,NI,9,No.disturbance,No disturbance,NA,NA,NA,NA,NA,5605
1634.01,"Mt. Kinabalu, Q ridge",upland tropical forest,NAC,1,NAC,9,No.info,NI,NA,NA,NA,NA,NA,5609
1635.01,"Mt. Kinabalu, T ridge",upland tropical forest,NAC,1,NAC,9,No.info,NI,NA,NA,NA,NA,NA,5610
1636.01,"Mt. Kinabalu, U lower",upland tropical forest,NAC,1,NAC,9,No.info,NI,NA,NA,NA,NA,NA,5612
1637.01,"Mt. Kinabalu, U ridge",upland tropical forest,NAC,1,NAC,9,No.info,NI,NA,NA,NA,NA,NA,5611
1638.01,Mulei,"Picea, Abies",NAC,1,NAC,9,No.info,NAC,NA,NA,NA,NA,NA,NA
1639.01,"Muli Picea, Abies","Picea, Abies",NAC,1,NAC,9,No.info,NAC,NA,NA,NA,NA,NA,NA
1640.01,Muli Quercus,Quercus,NAC,1,NAC,9,No.info,NAC,NA,NA,NA,NA,NA,NA
1641.01,Murphy Preserve,Quercus spp. old-growth forest,0.21,1,1651,8,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
1641.02,Murphy Preserve,Quercus spp. old-growth forest,0.21,2,1651,8,No.disturbance,No disturbance,NA,NA,NA,NA,NA,NA
1642.01,Musella 1,Larix decidua Mill.,NAC,1,NAC,9,No.info,NAC,NA,NA,NA,NA,NA,NA
1643.01,Musella 2,Larix decidua Mill.,NAC,1,NAC,9,No.info,NAC,NA,NA,NA,NA,NA,NA
1644.01,Muzhong,"Populus, Betula",NAC,1,NAC,9,No.info,NAC,NA,NA,NA,NA,NA,NA
1645.01,Nacetin,PO,NAC,1,1937,8,Establishment,Establishment of oldest trees,1,NA,NA,NA,"Planted residual, heavy deposition load",NA
1645.02,Nacetin,PO,NAC,2,1937,8,Regrowth,Planted,1,NA,NA,NA,"Planted residual, heavy deposition load",NA
1646.01,Nagoya,secondary mixed forest,NAC,1,1898,8,Establishment,Establishment of oldest trees,1,NA,NA,NA,NA,NA
1646.02,Nagoya,secondary mixed forest,NAC,2,1898,8,Regrowth,Initiation of post-disturbance cohort (planted or natural),1,NA,NA,NA,NA,NA
1647.01,Nanshan,"Picea, Abies",NAC,1,NAC,9,No.info,NAC,NA,NA,NA,NA,NA,NA
1648.01,Nanwonghe,Larix,NAC,1,NAC,9,No.info,NAC,NA,NA,NA,NA,NA,NA
1649.01,Naranjo,Tropical Dry Forest recovery following pasture abandonment,NAC,1,NI,9,Disturbance,Grazed,NA,NA,NA,100,History event derived from plot.name,NA
1649.02,Naranjo,Tropical Dry Forest recovery following pasture abandonment,NAC,2,NI,9,Regrowth,Initiation of post-disturbance cohort (natural),0,NA,NA,NA,History event derived from plot.name,NA
1649.03,Naranjo,Tropical Dry Forest recovery following pasture abandonment,NAC,3,NI,9,Establishment,Establishment of oldest trees,0,NA,NA,NA,NA,NA
1650.01,Nassau,mature 'old growth' forest,NAC,1,NAC,9,No.disturbance,No disturbance,NA,NA,NA,NA,NAC,NA
1652.01,Nelson,Nothofagus truncata,NAC,1,NAC,9,No.info,NAC,NA,NA,NA,NA,NA,NA
1653.01,Netherlands Douglas fir,Douglas fir plantation,NAC,1,NAC,9,Regrowth,Planted,1,NA,NA,NA,NA,NA
1654.01,New South Wales south coast 1,"E. fastigata, E. sieberi, Corymbia maculata",NAC,1,NAC,9,No.info,NAC,NA,NA,NA,NA,NA,NA
1655.01,New South Wales south coast 2,"E. fastigata, E. sieberi, Corymbia maculata",NAC,1,NAC,9,No.info,NAC,NA,NA,NA,NA,NA,NA
1656.01,New York State,NI,NAC,1,NAC,9,No.info,NAC,NA,NA,NA,NA,No information,NA
1657.01,"NGG-02d,j_Ngogo, Lwanga",african tropical forest,3.3,1,1948,8,No.disturbance,No disturbance,NA,NA,NA,NA,"When Kibale was first gazetted as a central forest reserve in 1948, Ngogo was set aside as a small (about 2 km2) strict nature reserve. Apart from grassland and forest edge fires and occasional poaching, Ngogo has not suffered any major human intervention for at least 50 years. Lewis Ref [50]-Lwanga et al. 2000",2185
1658.01,Ngong,plantation fallow - Acacia polyacantha,NAC,1,NI,9,Disturbance,Cut,NA,100,%,100,The former woody savanna was clearcut and burned on-site by the farmer,1870
1658.02,Ngong,plantation fallow - Acacia polyacantha,NAC,2,NI,9,Disturbance,Burned,NA,NA,NA,100,The former woody savanna was clearcut and burned on-site by the farmer,1875
